comments,rating
Slightly disappointed,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Could be way better,2
Moderate,2
Moderate,2
Not good,2
Bad quality,2
Video and Audio is not working probably,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Not good,2
Expected a better product,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Bad quality,2
Not good,2
Slightly disappointed,2
Moderate,2
Not good,2
Could be way better,2
Not good,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Moderate,2
Could be way better,2
Moderate,2
Moderate,2
Bad quality,2
Not good,2
Bad quality,2
Moderate,2
Expected a better product,2
Not good,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Expected a better product,2
Not good,2
Expected a better product,2
Bad quality,2
Moderate,2
Expected a better product,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Not good,2
Could be way better,2
Bad quality,2
Bad quality,2
Moderate,2
Expected a better product,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Not good,2
SAMSUNG Galaxy Tab A7,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Moderate,2
Bad quality,2
Moderate,2
Could be way better,2
Not good,2
Moderate,2
Moderate,2
Expected a better product,2
Moderate,2
Not good,2
Slightly disappointed,2
Could be way better,2
Not good,2
Bad quality,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Not good,2
Slightly disappointed,2
Expected a better product,2
Moderate,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Bad quality,2
Bad quality,2
Bad quality,2
Could be way better,2
waste of money,2
Not worth,2
Not good,2
Really Nice,2
Not good,2
Could be way better,2
stupid,2
Could be way better,2
Slightly disappointed,2
Terrific purchase,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Expected a better product,2
Not good,2
Expected a better product,2
Expected a better product,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Not good,2
Not good,2
Terrific purchase,2
Moderate,2
Could be way better,2
Not good,2
Bad quality,2
Expected a better product,2
Not good,2
Not good,2
Moderate,2
Expected a better product,2
very poor product,2
Not good,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Slightly disappointed,2
Not so good,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Could be way better,2
Bad quality,2
Could be way better,2
Expected a better product,2
Not good,2
Moderate,2
Expected a better product,2
Expected a better product,2
Not good,2
Moderate,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Not good,2
SAMSUNG Galaxy Tab A7,2
Expected a better product,2
Moderate,2
Expected a better product,2
Expected a better product,2
Moderate,2
Bad quality,2
Moderate,2
Could be way better,2
Not good,2
Moderate,2
Moderate,2
Could be way better,2
Bad quality,2
Not good,2
Expected a better product,2
Not good,2
Bad quality,2
Not good,2
Could be way better,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Bad quality,2
Bad quality,2
Not good,2
Not good,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Never buying Apple again,2
Bad quality,2
Could be way better,2
Moderate,2
Not good,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Slightly disappointed,2
"Faulty charger, bad quality from the Seller or Flipkart.",2
Bad quality,2
Expected a better product,2
Expected a better product,2
Moderate,2
Not good,2
Slightly disappointed,2
Bad quality,2
Could be way better,2
Moderate,2
Not good,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Moderate,2
Could be way better,2
Moderate,2
Could be way better,2
Bad quality,2
Could be way better,2
Could be way better,2
Could be way better,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Moderate,2
Overpriced,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Bad quality,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Not good,2
Bad quality,2
Expected a better product,2
Moderate,2
internet not working,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Could be way better,2
Expected a better product,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Could be way better,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Bad quality,2
Bad quality,2
Not good.,2
Slightly disappointed,2
Not good,2
Not good,2
Not good,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Not good,2
Bad quality,2
Expected a better product,2
Could be way better,2
Moderate,2
Expected a better product,2
Bad quality,2
Moderate,2
Expected a better product,2
Expected a better product,2
Could be way better,2
Expected a better product,2
Expected a better product but bad.,2
Not good,2
Bad quality,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Slightly disappointed,2
Not good,2
Moderate,2
Could be way better,2
Expected a better product,2
Expected a better product,2
Bad quality,2
Good choice,2
Must buy!,2
Highly recommended,2
Slightly disappointed,2
Useless product,2
Could be way better,2
Could be way better,2
Expected a better product,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Not good,2
Bad quality,2
Not good,2
Expected a better product,2
Not good,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Not good,2
Expected a better product,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Bad quality,2
Not good,2
Bad quality,2
Not good,2
Expected a better product,2
Could be way better,2
Could be way better,2
Could be way better,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Not good,2
Could be way better,2
Not good,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Bad quality,2
Bad quality,2
Not good.,2
Slightly disappointed,2
Not good,2
Not good,2
Expected a better product,2
Could be way better,2
Could be way better,2
Bad quality,2
Expected a better product,2
Could be way better,2
Could be way better,2
Bad quality,2
Expected a better product,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Not good,2
Moderate,2
Overpriced,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Not good,2
Moderate,2
Bad quality,2
Slightly disappointed,2
Could be way better,2
Bad quality,2
Not good,2
Expected a better product,2
Slightly disappointed,2
Bad quality,2
Moderate,2
Bad quality,2
Moderate,2
Moderate,2
Expected a better product,2
Slightly disappointed,2
Expected a better product,2
Expected a better product,2
Not good,2
Bad quality,2
Expected a better product,2
Moderate,2
internet not working,2
Slightly disappointed,2
Could be way better,2
Expected a better product,2
Not good,2
Expected a better product,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Bad quality,2
Bad quality,2
Not good,2
Expected a better product,2
Not good,2
Bad quality,2
Bad quality,2
Moderate,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Expected a better product,2
Slightly disappointed,2
Moderate,2
Slightly disappointed,2
Annoying issues.,2
Bad quality,2
Slightly disappointed,2
Not good,2
Could be way better,2
Slightly disappointed,2
Could be way better,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Bad quality,2
Bad quality,2
Not good.,2
Slightly disappointed,2
Not good,2
Not good,2
Could be way better,2
Expected a better product,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Expected a better product,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Expected a better product,2
Bad quality,2
Expected a better product,2
Slightly disappointed,2
Not good,2
Could be way better,2
Could be way better,2
Bad quality,2
Slightly disappointed,2
Moderate,2
Could be way better,2
Moderate,2
Bad quality,2
Bad quality,2
Not good.,2
Slightly disappointed,2
Not good,2
Not good,2
Moderate,2
Moderate,2
Expected a better product,2
Could be way better,2
Moderate,2
Bad quality,2
Not good,2
Could be way better,2
Not good,2
Expected a better product,2
Moderate,2
Could be way better,2
Slightly disappointed,2
Expected a better product,2
Could be way better,2
Slightly disappointed,2
Moderate,2
Expected a better product,2
Bad quality,2
Not good,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
Expected a better product,2
Moderate,2
Slightly disappointed,2
Not good,2
Could be way better,2
Moderate,2
Slightly disappointed,2
Slightly disappointed,2
Not good,2
Bad quality,2
Bad quality,2
Slightly disappointed,2
